Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
14-040006,2014-08,07/08/2014 21:15,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4140,S BROADWAY,16, ,@WALGREENS - BROADWAY AND GASCONADE,4140,BROADWAY,897819.1,1000267
14-036966,2014-08,07/09/2012 09:41,Y, , ,1, , 43012,2,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,0,S BOYLE AVE / I 64 WESTBOUND,39, , , , ,890669.7,1018823
14-035083,2014-08,07/09/2014 00:24,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5344,ORIOLE ST,72, ,NUISANCE ABATEMENT PROPERTY,5344,ORIOLE,890934.1,1044592
14-039304,2014-08,07/09/2014 07:36,Y, , ,1, ,117000,2,FAILURE TO RETURN BORROWED/RENTED VEHICL,1641,S KINGSHIGHWAY BLVD,12,U HAUL,U HAUL,1641,KINGSHIGHWAY,886712.8,1014540
14-039402,2014-08,07/09/2014 11:39,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3637,OREGON AVE,19, , ,3637,OREGON,896679.9,1003565
14-030613,2014-08,07/09/2014 17:45,Y, , ,1, , 43023,3,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,3750,S COMPTON AVE,19, , ,3814,COMPTON,895109.5,1003111
14-030613,2014-08,07/09/2014 17:45,Y, , ,1, , 43023,3,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,3750,S COMPTON AVE,19, , ,3814,COMPTON,895109.5,1003111
14-030613,2014-08,07/09/2014 17:45,Y, , ,1, , 43013,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 3RD DEGREE,3750,S COMPTON AVE,19, , ,3814,COMPTON,895109.5,1003111
14-036265,2014-08,07/10/2013 09:00,Y, , ,1, , 69711,3,LARCENY-ALL OTHER UNDER $500  /ATTEMPT,2156,RUSSELL AVE,23,MCKINLEY SCHOOL, ,2156,RUSSELL,900485.2,1011084
14-035710,2014-08,07/10/2014 09:00,Y, , ,1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,3157,SUBLETTE AVE,13, ,@SOUTH PATROL DIVISION,3157,SUBLETTE,882564.6,1008801
14-038922,2014-08,07/10/2014 09:52,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3017,KEOKUK ST,16, , ,3017,KEOKUK,895710,1002198
14-036475,2014-08,07/10/2014 12:10,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",828,HARLAN AVE,74, , ,828,HARLAN,897276.3,1051772
14-036958,2014-08,07/11/2014 08:00,Y, , ,1, ,112020,2,FRAUD-CREDIT DEVICE/UNDER $150,6224,BOWMAN AVE,11, , ,6224,BOWMAN,879502.6,1013049
14-031018,2014-08,07/11/2014 12:00, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1509,20TH,60, , ,1509,20TH,0,0
14-035653,2014-08,07/11/2014 18:00,Y, , ,1, , 65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",5262,ALCOTT AVE,72, ,VICTIMS STREET,5262,ALCOTT,892573.6,1042003
14-036797,2014-08,07/12/2014 14:39,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4623,S BROADWAY,17, ,NUISANCE PROPERTY,4623,BROADWAY,895852.3,997152.8
14-033976,2014-08,07/14/2014 17:25,Y, , ,1, , 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",5056,MILENTZ AVE,6, , ,5056,MILENTZ,881881.7,999616.4
14-032629,2014-08,07/15/2014 08:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3308,WINNEBAGO ST,19, ,VACANT STRUCTURE,3308,WINNEBAGO,894661.9,1003509
14-035700,2014-08,07/15/2014 08:56,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6650,MANCHESTER AVE,10, ,@K MART - MANCHESTER,6650,MANCHESTER,877121.1,1013930
14-035161,2014-08,07/15/2014 12:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,3901,ALBERTA ST,16, , ,3901,ALBERTA,891376.8,1002380
14-036725,2014-08,07/15/2014 18:16,Y, , ,1, , 67601,6,"LARCENY-FROM BUILDING $500 - $24,999",1519,VERONICA AVE,73, , ,1519,VERONICA,893897.8,1050545
14-037179,2014-08,07/16/2014 14:00,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,4545,LEXINGTON AVE,56, , ,4545,LEXINGTON,894088.5,1033190
14-031861,2014-08,07/16/2014 16:07,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,3500,GOODFELLOW BLVD,50, , , , ,885672.3,1037979
14-035756,2014-08,07/16/2014 19:15,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2026,E OBEAR AVE,66, , ,2026,OBEAR,903091.4,1033318
14-032174,2014-08,07/17/2014 01:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",956,HAMILTON AVE,48, , ,956,HAMILTON,880401.1,1029594
14-035489,2014-08,07/17/2014 10:58,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4660,CHIPPEWA ST,5, ,SHOP & SAVE,4660,CHIPPEWA,885362.3,1003846
14-036792,2014-08,07/17/2014 19:10,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6650,MANCHESTER AVE,10, ,@K MART - MANCHESTER,6650,MANCHESTER,877121.1,1013930
14-036433,2014-08,07/17/2014 22:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5519,CHIPPEWA ST,14, , ,5519,CHIPPEWA,881195.5,1004798
14-032102,2014-08,07/18/2014 00:45,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1233,N BROADWAY,62, , , , ,909752,1020694
14-032103,2014-08,07/18/2014 01:04,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4025,KOSSUTH AVE,68, , ,4025,KOSSUTH,899380.6,1032471
14-036089,2014-08,07/18/2014 07:00,Y, , ,1, , 72130,6,AUTO THEFT-TRUCK/PERM RETNT/JOY RIDE,4507,LEE AVE,69, , ,4507,LEE,895294.8,1035346
14-035314,2014-08,07/18/2014 08:55,Y, , ,1, ,101000,1,FORGERY,7415,EUGENE AVE,4,JT S AUTOMOTIVE,JT S AUTOMOTIVE,7415,EUGENE,886413.1,991354.9
14-035823,2014-08,07/18/2014 11:30,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,6009,S BROADWAY,1, , ,6009,BROADWAY,893065.4,992431.1
14-032168,2014-08,07/18/2014 12:12,Y, , ,1, ,182130,5,DRUGS-POSSESSION/HEROIN,1628,BURD AVE,50, , ,1628,SEMPLE,885027.4,1033166
14-038780,2014-08,07/18/2014 15:05,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,932,LOUGHBOROUGH AVE,1, ,@LOUGHBOROUGH COMMONS - BURGER KING,932,LOUGHBOROUGH,888524.2,991611.8
14-035570,2014-08,07/18/2014 21:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3736,CALIFORNIA AVE,19, , ,3736,CALIFORNIA,897090.5,1002838
14-035571,2014-08,07/18/2014 21:45,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3736,CALIFORNIA AVE,19, , ,3736,CALIFORNIA,897090.5,1002838
14-032276,2014-08,07/19/2014 00:01,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1700,LUCAS AVE,36, ,PARKING LOT,750,16TH,905027.8,1019709
14-032295,2014-08,07/19/2014 02:00,Y, , ,1, ,223000,6,LIQUOR LAWS-LIQUOR LIC VIOLATION,4712,NATURAL BRIDGE AVE,55,LAMBS CLUB,LAMBS CLUB,4712,NATURAL BRIDGE,893032.4,1034007
14-034949,2014-08,07/19/2014 09:51,Y, , ,1, ,121000,2,EMBEZZLEMENT-VALUE OVER $150,5046,SHAW AVE,12,GUIDO S PIZZERIA AND TAPAS, ,5046,SHAW,885822.3,1013761
14-035187,2014-08,07/19/2014 10:00,Y, , ,1, ,103000,6,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,9075,GOODFELLOW BLVD,73, ,@BANK OF AMERICA - GOODFELLOW,9075,GOODFELLOW,893940.4,1052090
14-032736,2014-08,07/19/2014 12:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,4445,LINDELL BLVD,38, , ,4454,LINDELL,889872.4,1022894
14-032345,2014-08,07/19/2014 12:30,Y, , ,1, , 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2901,CHEROKEE ST,19, , ,2901,CHEROKEE,896672.8,1005395
14-035766,2014-08,07/19/2014 14:00,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,1400,NORTH 1ST,64, , ,1400,NORTH 1ST,0,0
14-032410,2014-08,07/19/2014 20:22, , , ,1, , 32112,1,ROBBERY-RESIDENCE   /FIREARM USED/ATTEMPT,6139,COLORADO AVE,1, , ,6139,COLORADO,890416.6,993740.9
14-032410,2014-08,07/19/2014 20:22, , , ,-1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,6139,COLORADO AVE,1, , ,6139,COLORADO,890416.6,993740.9
14-032491,2014-08,07/20/2014 00:01,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,200,S TUCKER BLVD,35, ,@JUSTICE CENTER,200,TUCKER,0,0
14-037829,2014-08,07/20/2014 00:01,Y, , ,1, , 21000,3,RAPE -- FORCIBLE,3900,IOWA AVE,16, , ,3900,IOWA,0,0
14-035138,2014-08,07/20/2014 07:00,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3935,WABASH AVE,9, , ,3935,WABASH,872764.6,1005604
14-036610,2014-08,07/20/2014 09:03,Y, , ,1, , 92000,1,SIMPLE ASSAULT-HARRASSMENT,4250,IOWA AVE,17, , ,4250,IOWA,896880,999382.8
14-034985,2014-08,07/20/2014 11:00,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4303,SHREVE AVE,69, , ,4303,SHREVE,894179.3,1036909
14-039409,2014-08,07/20/2014 12:00,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,310,ESPENSCHIED ST,2, , ,310,ESPENSCHIED,886826.4,986383.7
14-032505,2014-08,07/20/2014 14:07,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,4171,LINDELL BLVD,38, ,@SCHNUCKS - SARAH AND LINDELL,4171,LINDELL,892104.8,1022153
14-032500,2014-08,07/20/2014 14:07,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,3431,UNION BLVD,50, ,@SCHNUCKS - CITY PLAZA ON UNION,3431,UNION,888884.8,1036000
14-037674,2014-08,07/20/2014 15:19,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,3225,HAMPTON AVE,9,U GAS 231, ,3225,HAMPTON,879649.6,1008791
14-035385,2014-08,07/20/2014 16:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,GERALDINE AVE / LEXINGTON AVE,52, , , , ,889491.3,1035335
14-038831,2014-08,07/20/2014 17:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7218,MINNESOTA AVE,1, , ,7218,MINNESOTA,889757.8,989551.6
14-035072,2014-08,07/20/2014 17:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,8412,HALLS FERRY RD,74, ,NUISANCE ABATEMENT PROPERTY,8412,HALLS FERRY,896662.3,1049106
14-035776,2014-08,07/20/2014 20:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3600,IOWA AVE,19, ,2ND FL,3600,IOWA,897573.6,1003762
14-032679,2014-08,07/21/2014 08:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,31,PRODUCE ROW,64, ,IN REAR LOADING DOCK,31,PRODUCE,0,0
14-037352,2014-08,07/21/2014 10:00,Y, , ,1, , 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",1522,S 13TH ST,33, , ,1522,13TH,904224.6,1012604
14-035144,2014-08,07/21/2014 11:09,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4134,PENNSYLVANIA AVE,16, , ,4134,PENNSYLVANIA,895700.9,1000383
14-038301,2014-08,07/21/2014 12:00,Y, , ,1, ,117000,4,FAILURE TO RETURN BORROWED/RENTED VEHICL,800,WASHINGTON AVE,35,HERTZ,@HOTEL- RENAISSANCE GRAND HOTEL,800,WASHINGTON,908187.4,1018534
14-038735,2014-08,07/21/2014 13:00,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,4243,E LEXINGTON AVE,56, , ,4243,LEXINGTON,896972.8,1031465
14-039416,2014-08,07/21/2014 13:00,Y, , ,1, ,264100,3,HEALTH-SANITATION VIOL,3519,OREGON AVE,19, , ,3519,OREGON,896812.3,1004396
14-035534,2014-08,07/21/2014 15:00,Y, , ,1, , 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4221,W COOK AVE,58, , ,4221,COOK,893592.8,1026280
14-035211,2014-08,07/21/2014 16:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3820,LOUISIANA AVE,16, , ,3820,LOUISIANA,894401.8,1002728
14-032710,2014-08,07/21/2014 16:05,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,201,S 4TH ST,35, ,@HOTEL- MILLENIUM HOTEL,200,4TH,908743.9,1016075
14-033928,2014-08,07/21/2014 18:29,Y, , ,1, , 65701,5,LARCENY-MTR VEH PARTS UNDER $500,5622,DELMAR BLVD,47, , ,5622,DELMAR,882053.1,1026741
14-036471,2014-08,07/21/2014 22:30,Y, , ,1, ,204100,5,FAMILY & CHILD CRIME-ENDANGR WELF CHILD,5831,MAFFITT AVE,50, , ,5831,MAFFITT,884001.4,1035863
14-035682,2014-08,07/22/2014 01:38,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4429,KENNERLY AVE,57, , ,4429,KENNERLY,893715.7,1030363
14-035081,2014-08,07/22/2014 11:12,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5388,WELLS AVE,78, ,NUISANCE ABATEMENT PROPERTY,5388,WELLS,885474.4,1031305
14-035080,2014-08,07/22/2014 11:12,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5388,WELLS AVE,78, ,NUISANCE ABATEMENT PROPERTY,5388,WELLS,885474.4,1031305
14-038971,2014-08,07/22/2014 11:51,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",4945,MAGNOLIA AVE,13, , ,4945,MAGNOLIA,885901.3,1010844
14-032907,2014-08,07/22/2014 12:45,Y, , ,1, , 67701,4,LARCENY-FROM BUILDING UNDER $500,3017,N 13TH ST,63, , ,3017,13TH,906832.4,1027318
14-035153,2014-08,07/22/2014 17:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3608,S JEFFERSON AVE,18, ,VACANT/FOR SALE,3608,JEFFERSON,898552.6,1003528
14-033082,2014-08,07/22/2014 18:00,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",4675,NATURAL BRIDGE AVE,69,GRACE SHELL GAS STATION, ,4900,NATURAL BRIDGE,893441.1,1034064
14-032957,2014-08,07/22/2014 18:15,Y, , ,1, , 69603,4,"LARC-ALL OTH/FRM PRSN/$500 - $24,999",1313,BENTON ST,63, , ,1313,BENTON,907026.4,1025441
14-035379,2014-08,07/23/1998 12:00,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4732,ASHLAND AVE,55, , ,4732,ASHLAND,892424.8,1033177
14-035446,2014-08,07/23/2014 00:01,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4502,ST LOUIS AVE,56, , ,4502,ST LOUIS,893539.4,1031132
14-035082,2014-08,07/23/2014 08:21,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5948,SHERRY AVE,76, ,NUISANCE ABATEMENT PROPERTY,5948,SHERRY,889030.1,1044261
14-035824,2014-08,07/23/2014 08:50,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,4033,FLAD AVE,27, , ,4033,FLAD,891709.9,1011951
14-038938,2014-08,07/23/2014 09:38,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
14-033061,2014-08,07/23/2014 10:25,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3008,VICTOR ST,25, , ,3008,VICTOR,897037.8,1010153
14-035126,2014-08,07/23/2014 12:04,Y, , ,1, , 69711,1,LARCENY-ALL OTHER UNDER $500  /ATTEMPT,4373,DELOR ST,5, ,2ND FL,4373,DELOR,886058.2,1001001
14-033052,2014-08,07/23/2014 12:10,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,4727,GREER AVE,55, ,REAR YARD,4727,GREER,892274.8,1032921
14-033093,2014-08,07/23/2014 15:00,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5516,THRUSH AVE,72, ,SINGLE FAMILY RESIDENCE,5516,THRUSH,892865.7,1043783
14-033108,2014-08,07/23/2014 17:51,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,5373,THEODOSIA AVE,50, , ,5373,THEODOSIA,886095.8,1032187
14-035634,2014-08,07/23/2014 19:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2830,STODDARD ST,59, , ,2830,STODDARD,901024.9,1022053
14-033226,2014-08,07/24/2014 08:28,Y, , ,1, , 43014,5,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,0,FOREST PARK AVE / S TAYLOR AVE,38, , , , ,888974.3,1021449
14-035075,2014-08,07/24/2014 09:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5569,PALM ST,50, ,NUISANCE ABATEMENT PROPERTY,5569,PALM,886879.8,1037280
14-034594,2014-08,07/24/2014 09:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2833,GASCONADE ST,16, , ,2833,GASCONADE,896285.3,1000758
14-035076,2014-08,07/24/2014 09:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5569,PALM ST,50, ,NUISANCE ABATEMENT PROPERTY,5569,PALM,886879.8,1037280
14-034595,2014-08,07/24/2014 09:00,Y, , ,1, , 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,2831,GASCONADE ST,16, , ,2831,GASCONADE,896285.3,1000758
14-039242,2014-08,07/24/2014 09:20,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,5822,WOODLAND AVE,72, , ,5822,WOODLAND,888862,1042864
14-037659,2014-08,07/24/2014 09:30,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,3921,GOODFELLOW BLVD,70,HAIR DEPOT, ,3921,GOODFELLOW,885612.3,1039403
14-035070,2014-08,07/24/2014 11:17,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5388,CLAXTON AVE,71, ,NUISANCE ABATEMENT PROPERTY,5388,CLAXTON,893660.7,1041613
14-036990,2014-08,07/24/2014 12:00,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,4063,FLAD AVE,27, , ,4063,FLAD,891417.4,1011985
14-035822,2014-08,07/24/2014 13:20,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,4063,FLAD AVE,27, , ,4063,FLAD,891417.4,1011985
14-033253,2014-08,07/24/2014 13:28,Y, , ,1, ,115200,2,FRAUD-STEALING BY DECEIT/UNDER $150,4014,POTOMAC ST,15, , ,4014,POTOMAC,890372.8,1005419
14-033272,2014-08,07/24/2014 14:56,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5572,NATURAL BRIDGE AVE,50, , ,5572,NATURAL BRIDGE,886936.6,1037414
14-035765,2014-08,07/24/2014 15:32,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,7014,VIRGINIA AVE,1, , ,7014,VIRGINIA,889698.7,990558.7
14-038622,2014-08,07/25/2013 12:00,Y, , ,1, ,185000,5,DRUGS-OBTAIN BY FRAUD/FORGERY,1,CHILDRENS PL,38, , ,1,CHILDRENS,887975.4,1020896
14-036463,2014-08,07/25/2014 02:22,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4125,SAINT LOUIS AVE,56, , ,4125,SAINT LOUIS,896765.3,1029445
14-035086,2014-08,07/25/2014 05:30,Y, , ,1, , 65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",8605,TARA LN,73, , ,8605,TARA,893161.7,1049394
14-035086,2014-08,07/25/2014 05:30, , , ,-1, , 65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",8605,TARA LN,73, , ,8605,TARA,893161.7,1049394
14-033387,2014-08,07/25/2014 09:44,Y, , ,1, ,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2126,WITHNELL AVE,22, , ,2126,WITHNELL,899515.9,1005801
14-035725,2014-08,07/25/2014 11:00,Y, , ,1, , 67701,3,LARCENY-FROM BUILDING UNDER $500,3536,PESTALOZZI ST,25, , ,3536,PESTALOZZI,894197.3,1008914
14-034080,2014-08,07/25/2014 11:35, , , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,5463,QUEENS,71, , ,5463,QUEENS,0,0
14-034080,2014-08,07/25/2014 11:35, , , ,-1, , 52222,6,BURGLARY-BUSINESS/NIT/UNLAW ENT/UNOCCUPIED,5463,QUEENS,71, , ,5463,QUEENS,0,0
14-035535,2014-08,07/25/2014 12:00,Y, , ,1, ,112020,5,FRAUD-CREDIT DEVICE/UNDER $150,5967,HAMILTON TER,78, , ,5967,HAMILTON,881201.5,1032748
14-034618,2014-08,07/25/2014 12:00,Y, , ,1, , 67701,2,LARCENY-FROM BUILDING UNDER $500,5850,ROBERT AVE,8, , ,5850,ROBERT,878129.6,997308.6
14-033421,2014-08,07/25/2014 13:02, , , ,-1, ,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,1512,FAIRMOUNT,43, , ,1512,FAIRMOUNT,0,0
14-033427,2014-08,07/25/2014 13:13,Y, , ,1, ,182130,3,DRUGS-POSSESSION/HEROIN,3246,MICHIGAN AVE,30, ,3242 MICHIGAN,3246,MICHIGAN,895960.6,1006235
14-033468,2014-08,07/25/2014 15:45,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1515,HAMPTON AVE,42,DENNY S,@DENNYS - HAMPTON,1401,SAINT LOUIS,880606.3,1015984
14-033930,2014-08,07/25/2014 17:00,Y, , ,1, , 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,5020,LEXINGTON AVE,52, , ,5020,LEXINGTON,890302,1034607
14-035176,2014-08,07/25/2014 17:00,Y, , ,1, , 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,4225,WEST PINE BLVD,38, , ,4225,WEST PINE,891775.3,1021830
14-033506,2014-08,07/25/2014 19:55,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,3863,SULLIVAN AVE,59, , ,3800,SULLIVAN,898919.3,1029613
14-033516,2014-08,07/25/2014 20:20,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,4302,N FLORISSANT AVE,66, , , , ,903435.4,1031889
14-038741,2014-08,07/25/2014 21:28,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3930,N KINGSHIGHWAY BLVD,69, ,@HOTEL- CAROUSEL,3930,KINGSHIGHWAY,891566.9,1035732
14-033526,2014-08,07/25/2014 21:28,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3930,N KINGSHIGHWAY BLVD,55, ,CAROUSEL HOTEL, , ,891566.9,1035732
14-035773,2014-08,07/25/2014 21:30,Y, , ,1, , 21000,4,RAPE -- FORCIBLE,1400,NORTH FIRST,64, , ,1400,NORTH FIRST,0,0
14-033540,2014-08,07/25/2014 21:45,Y, , ,1, ,182400,1,DRUGS-POSSESSION/MARIJUANA,5215,TENNESSEE AVE,1, , ,5215,TENNESSEE,891264.4,996729.6
14-033902,2014-08,07/25/2014 22:45,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",330,N 4TH ST,35, , ,330,4TH,909633.8,1017651
14-034187,2014-08,07/25/2014 23:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1025,SPRUCE ST,35,ENVY NIGHTCLUB, ,1025,SPRUCE,906589.4,1016244
14-033578,2014-08,07/25/2014 23:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3931,N 20TH ST,65, , ,3931,20TH,904549.6,1030424
14-035693,2014-08,07/26/2014 00:02,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4548,FAIR AVE,68, , ,4548,FAIR,899679.4,1034723
14-036440,2014-08,07/26/2014 01:30,Y, , ,1, ,263422,4,OBSTRUCT GOVRN OP-CITY COMM LIC VIOL,1624,DELMAR BLVD,36, , ,1624,DELMAR,905216.2,1019925
14-036631,2014-08,07/26/2014 02:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5519,CHIPPEWA ST,14, , ,5519,CHIPPEWA,881195.5,1004798
14-035726,2014-08,07/26/2014 10:00,Y, , ,1, , 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3416,VIRGINIA AVE,30, , ,3416,VIRGINIA,895149.3,1005344
14-038113,2014-08,07/26/2014 10:00,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4223,ENRIGHT AVE,58, , ,4223,ENRIGHT,892940.9,1025019
14-034749,2014-08,07/26/2014 11:00,Y, , ,1, , 73313,4,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,1825,BIDDLE ST,61, , ,1825,BIDDLE,905188.9,1021650
