MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2010-07,01/01/1982 00:01,Y, , ,1,172100,2,SEX OFFNS-SODOMY/FORCIBLE,6600,NOTTINGHAM AVE,8, , ,6600,NOTTINGHAM,875372.4,1002992
2010-07,01/01/2004 07:00,Y, , ,1,179210,5,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,2200,UNIVERSITY ST,60, ,BLOCK,3200,NEBRASKA,904528.1,1026706
2010-07,01/01/2005 10:44,Y, , ,1,171200,1,SEX OFFNS-STATUATORY RAPE/FIRST,5200,LOUISIANA AVE,1, , ,5200,LOUISIANA,891664.5,996314.1
2010-07,01/01/2006 10:21,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,4960,KEMPER AVE,13, , ,4960,KEMPER,885406.8,1008727
2010-07,01/01/2008 08:00,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,2632,LOUISIANA AVE,25, , ,2632,LOUISIANA,895518.8,1009790
2010-07,01/01/2008 09:56,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3455,HALLIDAY AVE,25, , ,3455,HALLIDAY,894782.6,1009349
2010-07,01/01/2010 00:01,Y, , ,1, 69602,3,"LARCENY-ALL OTHER $500 - $24,999",3162,S COMPTON AVE,25,FOUR-FAMILY UNOCCUPIED, ,3162,COMPTON,895796.2,1007305
2010-07,01/01/2010 00:01,Y, , ,1, 21000,7,RAPE -- FORCIBLE,5100,ENRIGHT AVE,51, , ,5100,ENRIGHT,887202.8,1026799
2010-07,01/01/2010 08:00,Y, , ,1,115400,3,STLG BY DECEIT/IDENTITY THEFT REPORT,3726,NEBRASKA AVE,19, , ,3726,NEBRASKA,896452.6,1003015
2010-07,01/01/2010 09:41,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,6928,MARQUETTE AVE,9, , ,6928,MARQUETTE,874770.6,1007444
2010-07,01/01/2010 15:00,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5106,ROBIN AVE,72, , ,5106,ROBIN,890415.7,1043348
2010-07,02/01/2010 15:00,Y, , ,1, 43026,5,ASSLT-AGGRAV-OTH-WPN-3RD-CHILD-DOMESTIC,1220,WARREN ST,63, , ,1220,WARREN,907350.3,1025616
2010-07,02/03/2010 12:00,Y, , ,1,242000,1,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,4230,ELLENWOOD AVE,5, , ,4230,ELLENWOOD,887569.2,1001866
2010-07,02/10/2010 15:00,Y, , ,1, 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4604,QUINCY ST,4, ,APT 1E,4604,QUINCY,881759.3,995680.1
2010-07,02/13/2010 18:21,Y, , ,1,263230,4,OBSTRUCT GOVRN OP-JUDIC/HINDR PROSECUTION,1200,CLARK AVE,36, ,STREET,1200,CLARK,905878.5,1016618
2010-07,02/16/2010 12:20,Y, , ,1, 92000,6,SIMPLE ASSAULT-HARRASSMENT,1061,HORNSBY AVE,74, , ,1061,HORNSBY,895811.3,1050838
2010-07,02/26/2010 11:31,Y, , ,1,115100,1,FRAUD-STEALING BY DECEIT/OVER $150,3803,S BROADWAY,16,REGIONS BANK,REGIONS BANK,3803,BROADWAY,898121,1002262
2010-07,02/26/2010 19:51,Y, , ,1,121000,6,EMBEZZLEMENT-VALUE OVER $150,4345,NATURAL BRIDGE AVE,68,RENT-A-CENTER, ,4345,NATURAL BRIDGE,895770.5,1032668
2010-07,02/27/2010 12:00,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4108,NEBRASKA AVE,16, , ,4108,NEBRASKA,896066.1,1000587
2010-07,03/01/2010 08:00,Y, , ,1, 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2501,N BROADWAY,64, , ,2501,BROADWAY,908708.6,1026081
2010-07,03/01/2010 12:00,Y, , ,1,112010,4,FRAUD-CREDIT DEVICE/OVER $150,2005,N FLORISSANT AVE,60,BP STATION, ,2005,FLORISSANT,906616.2,1023739
2010-07,03/01/2010 20:00,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,6001,NORTH POINTE BLVD,73, , ,6001,NORTH POINTE,891675.9,1048090
2010-07,03/03/2010 10:00,Y, , ,1,264100,1,HEALTH-SANITATION VIOL,5451,GRAVOIS AVE,5, , ,5451,GRAVOIS,885559.2,999550.9
2010-07,03/07/2010 02:50,Y, , ,1, 44013,4,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",1307,WASHINGTON,36, , ,1307,WASHINGTON,0,0
2010-07,03/17/2010 12:00,Y, , ,1, 69602,1,"LARCENY-ALL OTHER $500 - $24,999",3850,LOUISIANA AVE,16, ,YARD,3850,LOUISIANA,894353.3,1002423
2010-07,03/19/2010 20:37,Y, , ,1,265321,7,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / NA,50, , , , ,885477.3,1038750
2010-07,03/28/2010 04:06,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,810,N 11TH ST,35, , , , ,907522.4,1019494
2010-07,03/29/2010 13:11,Y, , ,1,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
2010-07,04/01/1999 08:00,Y, , ,1,172100,1,SEX OFFNS-SODOMY/FORCIBLE,4200,SCHILLER PL,5, , ,4200,SCHILLER,887116.1,999093.2
2010-07,04/01/2010 13:00,Y, , ,1, 65701,2,LARCENY-MTR VEH PARTS UNDER $500,6900,NOONAN AVE,10, , ,6900,NOONAN,875029.4,1013089
2010-07,04/04/2010 14:00,Y, , ,1, 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3150,BRANNON AVE,13, , ,3150,BRANNON,884305.8,1008791
2010-07,04/04/2010 22:54,Y, , ,1,265321,3,LEAVING SCENE OF ACCIDENT,0,LOUISIANA AVE / SIDN,25, , , , ,895565.4,1010232
2010-07,04/07/2010 23:52, ,Y, ,-1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3216,GRAND,25,URBAN, ,3216,GRAND,0,0
2010-07,04/11/2010 17:52,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1454,CHOUTEAU AVE,33,PEABODY HOUSING COMPLEX, ,1454,CHOUTEAU,904053.8,1013944
2010-07,04/12/2010 13:00,Y, , ,1,115400,9,STLG BY DECEIT/IDENTITY THEFT REPORT,3807,FOLSOM AVE,29, , ,3807,FOLSOM,893866.7,1014864
2010-07,04/12/2010 17:00,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1413,N 8TH ST,62,CAMBRIDGE HEIGHTS HOUSING COMPLEX, ,1413,8TH,909196.1,1021937
2010-07,04/13/2010 15:05,Y, , ,1, 41201,9,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,3960,CLAYTON ROAD,39,NA,STREET,4532,HARRIS,0,0
2010-07,04/13/2010 15:05,Y, , ,1, 41201,9,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,3960,CLAYTON ROAD,39,NA,STREET,4532,HARRIS,0,0
2010-07,04/13/2010 15:05,Y, , ,1, 41011,9,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3960,CLAYTON ROAD,39,NA,STREET,4532,HARRIS,0,0
2010-07,04/13/2010 15:05,Y, , ,1, 41201,9,AGG.ASSAULT-FIREARM/POLC.OFFICER  1ST DEGREE,3960,CLAYTON ROAD,39,NA,STREET,4532,HARRIS,0,0
2010-07,04/14/2010 19:20,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1464,PEABODY CT,33,PEABODY HOUSING COMPLEX, ,1464,PEABODY,904066.3,1013802
2010-07,04/15/2010 11:00,Y, , ,1,264100,1,HEALTH-SANITATION VIOL,4036,LOUGHBOROUGH AVE,4, , ,4036,LOUGHBOROUGH,885149.3,994111.8
2010-07,04/16/2010 05:30, ,Y, ,-1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3742,COMPTON,19, ,:,3742,COMPTON,0,0
2010-07,04/16/2010 10:00,Y, , ,1, 92000,6,SIMPLE ASSAULT-HARRASSMENT,827,WALL ST,74, , ,827,WALL,897204.4,1050981
2010-07,04/17/2010 13:05,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1467,HICKORY LN,33,PEABODY HOUSING COMPLEX, ,1467,HICKORY,904095.4,1013950
2010-07,04/19/2010 08:03,Y, , ,1,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
2010-07,04/20/2010 07:00,Y, , ,1,111110,4,FRAUD-BAD CHECK/INSUF FUNDS/OVER $150,811,OFALLON ST,62, , ,811,OFALLON,908930.3,1021127
2010-07,04/20/2010 16:55,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1410,LASALLE ST,33,PEABODY HOUSING COMPLEX, ,1410,LASALLE,904394.9,1014251
2010-07,04/21/2010 14:01,Y, , ,1,101000,2,FORGERY,6487,MANCHESTER AVE,43,COLUMBO S, ,6487,MANCHESTER,878180.7,1014948
2010-07,04/22/2010 16:27,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1454,LASALLE ST,33,PEABODY HOUSING COMPLEX, ,1454,LASALLE,904439.3,1014131
2010-07,04/26/2010 20:50, , ,Y,1, 91303,1,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,5527,VIRGINIA,1, , , , ,0,0
2010-07,04/26/2010 20:50, , ,Y,-1, 91304,1,ASSAULT-SIMPLE-POLICE OFFICER-DOMESTIC,5527,VIRGINIA,1, , , , ,0,0
2010-07,04/27/2010 16:40,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1440,CASTLE LN,33,PEABODY HOUSING COMPLEX, ,1440,CASTLE,904277,1014494
2010-07,04/27/2010 20:58,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1448,KEALTY LN,33,PEABODY HOUSING COMPLEX, ,1448,KEALTY,904134,1014084
2010-07,04/28/2010 01:08,Y, , ,1,266999,4,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1434,PEABODY CT,33,PEABODY HOUSING COMPLEX, ,1434,PEABODY,904203.9,1013767
2010-07,05/01/2009 00:01,Y, , ,1,179220,6,SEX OFFNS-CHILD MOLESTATION-SECOND DEGREE,6000,THEODORE AVE,76, , ,6000,THEODORE,889591.8,1044902
2010-07,05/01/2010 00:01,Y, , ,1, 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",4917,MCPHERSON AVE,38, ,APARTMENT,4917,MCPHERSON,888311.9,1025245
2010-07,05/01/2010 00:01,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,4333,KOELN AVE,4, , ,4333,KOELN,882544.2,993956.8
2010-07,05/01/2010 09:00,Y, , ,1, 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",3663,HICKORY ST,29, , ,3663,HICKORY,894597.8,1016466
2010-07,05/01/2010 09:00,Y, , ,1, 52322,5,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,5223,MCKISSOCK AVE,64, ,WAREHOUSE,5125,2ND,903900.6,1036427
2010-07,05/01/2010 12:00,Y, , ,1, 51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,7121,MICHIGAN AVE,1, , ,7121,MICHIGAN,889552.6,990162.6
2010-07,05/01/2010 13:23,Y, , ,1,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
2010-07,05/04/2010 18:00,Y, , ,1, 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4108,JUNIATA ST,15, , ,4108,JUNIATA,889991.9,1008039
2010-07,05/05/2010 18:10, ,Y, ,-1, 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4041,OREGON,16, , ,4041,OREGON,0,0
2010-07,05/05/2010 19:00,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,0,HOLLY HILLS AVE / CH,4,HOLLY HILLS PARK, ,1200,CLARK,883877.5,997037.3
2010-07,05/07/2010 08:31,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4175,HOLLY HILLS AVE,5, , ,4175,HOLLY HILLS,885047.8,996441.9
2010-07,05/08/2010 02:47,Y, , ,1,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6604,SUTHERLAND AVE,9, ,NUISANCE ABATEMENT PROPERTY (EXPIRIN,6604,SUTHERLAND,875953.1,1004298
2010-07,05/08/2010 09:00,Y, , ,1, 51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,400,OLIVE ST,35,HILTON ST LOUIS DOWNTOWN, ,1200,CLARK,909245.6,1017409
2010-07,05/09/2010 03:00,Y, , ,1, 21000,8,RAPE -- FORCIBLE,4400,ASHLAND AVE,56, , ,4400,ASHLAND,894579.6,1032182
2010-07,05/09/2010 06:00, ,Y, ,-1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1750,WHARF,20, , ,1750,WHARF,0,0
2010-07,05/11/2010 07:00, , ,Y,1,242000,1,DISORDERLY CONDUCT-HARRASSMENT (IF NO THREAT I,3961,EICHELBERGER,5, ,RESIDENCE/HOME,3961,EICHELBERGER,0,0
2010-07,05/11/2010 07:00, , ,Y,-1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3961,EICHELBERGER,5, ,RESIDENCE/HOME,3961,EICHELBERGER,0,0
2010-07,05/11/2010 16:19, ,Y, ,-1,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",9075,GOODFELLOW,73, , ,9075,GOODFELLOW,0,0
2010-07,05/11/2010 17:00,Y, , ,1, 91124,3,"ASSAULT, CHILD, AGE 16 AND UNDR-DOMESTIC",3616,NEBRASKA AVE,19, , ,3616,NEBRASKA,896569.7,1003761
2010-07,05/12/2010 01:00,Y, , ,1,264100,7,HEALTH-SANITATION VIOL,5934,ENRIGHT AVE,48, , ,5934,ENRIGHT,879681.8,1027612
2010-07,05/12/2010 10:00,Y, , ,1, 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",2120,WASHINGTON AVE,36,CITY ELECTRIC SUPPLY INC., ,2120,WASHINGTON,903062.1,1019895
2010-07,05/12/2010 14:43,Y, , ,1, 95100,9,"STALKING (HARASSMENT ONLY, NO THREAT)",2723,PARK AVE,31, , ,2723,PARK,899583.2,1014282
2010-07,05/14/2010 11:00,Y, , ,1,264100,1,HEALTH-SANITATION VIOL,4171,ITASKA ST,5, , ,4171,ITASKA,887558.3,1000966
2010-07,05/15/2010 10:00,Y, , ,1, 71013,7,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5937,PAGE BLVD,78, ,AT THE CURB,1297,OAK,881001.8,1032626
2010-07,05/15/2010 11:36,Y, , ,1, 65701,1,LARCENY-MTR VEH PARTS UNDER $500,5417,S GRAND BLVD,3, , ,5417,GRAND,890697.2,996560.9
2010-07,05/17/2009 08:00,Y, , ,1, 95100,9,"STALKING (HARASSMENT ONLY, NO THREAT)",2722,WASHINGTON AVE,37,POSH PUPPIES, ,2722,WASHINGTON,901076.3,1020348
2010-07,05/18/2010 16:30,Y, , ,1,264100,3,HEALTH-SANITATION VIOL,4222,CONNECTICUT ST,15, , ,4222,CONNECTICUT,888999.9,1007831
2010-07,05/19/2010 12:00,Y, , ,1,264100,1,HEALTH-SANITATION VIOL,7829,MICHIGAN AVE,2, , ,7829,MICHIGAN,887870.5,988260.9
2010-07,05/21/2010 12:00,Y, , ,1, 51121,4,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,909,LASALLE PARK CT,34,LASALLE HOUSING COMPLEX, ,909,LASALLE PARK,906213.8,1013523
2010-07,05/23/2010 11:30,Y, , ,1, 65701,8,LARCENY-MTR VEH PARTS UNDER $500,1414,N TAYLOR AVE,54, , ,1414,TAYLOR,892088.7,1028174
2010-07,05/25/2010 16:00, ,Y, ,-1, 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1042,LOUGHBOROUGH,1,LOUGHBOROUGH COMMONS, ,7405,MICHIGAN,0,0
2010-07,05/27/2010 14:00,Y, , ,1, 51312,3,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2246,SHENANDOAH AVE,23, ,RESIDENCE,2246,SHENANDOAH,900123.7,1010033
2010-07,05/28/2010 17:00,Y, , ,1,266400,6,PUBLIC ORDER-ANIMAL VIOLATION,4426,DRYDEN AVE,69, , ,4430,DRYDEN,896290.4,1036457
2010-07,05/28/2010 17:15,Y, , ,1, 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3801,GRAVOIS AVE,15, , , , ,891737.6,1004472
2010-07,05/29/2010 23:30,Y, , ,1, 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1500,CHESTNUT ST,36, ,STREET,1200,CLARK,904891.8,1018022
2010-07,06/01/2005 00:01,Y, , ,1,172100,6,SEX OFFNS-SODOMY/FORCIBLE,5300,ARLINGTON AVE,69, , ,5300,ARLINGTON,892991.5,1041730
2010-07,06/01/2009 00:01,Y, , ,1,179210,3,SEX OFFNS-CHILD MOLESTATION-FIRST DEGREE,3700,TEXAS AVE,19, , ,5200,PATTISON,897865,1002658
2010-07,06/01/2010 08:00,Y, , ,1, 51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2006,DESTREHAN ST,65, , ,2006,DESTREHAN,905321.9,1028601
2010-07,06/01/2010 09:30,Y, , ,1, 51312,4,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2330,RUTGER ST,32, ,STORAGE LOCKER,2330,RUTGER,900498.6,1014326
2010-07,06/01/2010 11:10,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,7557,HALL ST,74, , ,2602,TENNESSEE,898564.8,1045187
2010-07,06/01/2010 11:19,Y, , ,1, 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",402,N SARAH ST,38, , ,402,SARAH,892994.3,1022559
2010-07,06/01/2010 21:00, , ,Y,1, 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,400,4TH,35, , ,400,4TH,0,0
2010-07,06/01/2010 21:00, , ,Y,-1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,400,4TH,35, , ,400,4TH,0,0
2010-07,06/01/2010 23:35,Y, , ,1, 91303,9,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4900,LINDELL BLVD,38, , , , ,888083.9,1023036
2010-07,06/01/2010 23:35,Y, , ,1, 91303,9,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4900,LINDELL BLVD,38, , , , ,888083.9,1023036
2010-07,06/01/2010 23:35,Y, , ,1, 91303,9,SIMPLE ASSAULT-POLICE OFFICER/NO INJURY,4900,LINDELL BLVD,38, , , , ,888083.9,1023036
2010-07,06/02/2010 07:00,Y, , ,1,111200,4,FRAUD-BAD CHECK/NO ACCOUNT,1605,N 18TH ST,60, , ,1605,18TH,905807.1,1023578
2010-07,06/02/2010 12:39,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,6923,PENNSYLVANIA AVE,1, ,NUISANCE PROPERTY,6927,PENNSYLVANIA,890568.3,990229.8
2010-07,06/02/2010 20:37, , ,Y,1, 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,700,CLARK,35,BUSCH STADIUM,: @BUSCH STADIUM,700,CLARK,0,0
2010-07,06/02/2010 20:37, , ,Y,-1,241500,4,DISORDERLY CONDUCT-PEACE DSTRB/SPORTS EVNT,700,CLARK,35,BUSCH STADIUM,: @BUSCH STADIUM,700,CLARK,0,0
2010-07,06/03/2010 11:30,Y, , ,1, 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3701,S JEFFERSON AVE,19, , ,3701,JEFFERSON,898235.8,1002995
2010-07,06/03/2010 20:30,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3931,KEOKUK ST,16, ,NUISANCE PROPERTY,3931,KEOKUK,890719.8,1002853
2010-07,06/04/2010 00:01,Y, , ,1,103000,7,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2415,N KINGSHIGHWAY BLVD,52, , ,2415,KINGSHIGHWAY,889128.1,1032112
2010-07,06/04/2010 08:00,Y, , ,1, 51322,3,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3324,HALLIDAY AVE,25, , ,3324,HALLIDAY,895355.9,1009066
2010-07,06/04/2010 12:00,Y, , ,1, 51312,8,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2926,N EUCLID AVE,55, , ,2926,EUCLID,891041.9,1033219
2010-07,06/05/2010 19:35,Y, , ,1,265321,4,LEAVING SCENE OF ACCIDENT,1800,MARKET ST,36, ,UNION STATION PARKING LOT,200,TUCKER,903731.7,1018016
2010-07,06/05/2010 22:00,Y, , ,1,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,8370,N BROADWAY,74, , ,8370,BROADWAY,897449.1,1049251
2010-07,06/06/2010 10:00,Y, , ,1, 23000,7,RAPE-ATTEMPT FORCIBLE RAPE/FORCIBLE INCEST,5800,PAGE BLVD,78,SANDWICH DEPOT, ,5900,PAGE,882231.1,1031802
2010-07,06/06/2010 21:00,Y, , ,1,172100,4,SEX OFFNS-SODOMY/FORCIBLE,900,N 1ST ST,35, ,LUMIERE HOTEL,900,1ST,910668.8,1019119
2010-07,06/07/2010 14:28,Y, , ,1, 67701,1,LARCENY-FROM BUILDING UNDER $500,4544,VARRELMANN AVE,5, , ,4544,VARRELMANN,888283.1,1001558
2010-07,06/07/2010 15:00,Y, , ,1,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2921,PENNSYLVANIA AVE,25, , ,2921,PENNSYLVANIA,896782.2,1008366
2010-07,06/08/2010 00:01,Y, , ,1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,S JEFFERSON AVE / AC,23, , ,4601,RIDGEWOOD,899687,1010848
2010-07,06/08/2010 07:00,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,3009,DAKOTA ST,17, , ,3009,DAKOTA,895308.4,998227
2010-07,06/08/2010 15:35,Y, , ,1,112010,8,FRAUD-CREDIT DEVICE/OVER $150,2601,WHITTIER ST,57, , ,2601,WHITTIER,895657.7,1028977
2010-07,06/09/2010 02:10, ,Y, ,-1, 31111,1,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3450,OSAGE,16, , , , ,0,0
2010-07,06/09/2010 10:24,Y, , ,1,263899,4,OBSTRUCT GOVRN OP-OTHR UNSPC GOV REG VIOL,1200,CLARK AVE,36, ,@HEADQUARTERS,1200,CLARK,905878.5,1016618
2010-07,06/09/2010 14:33,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,268,WOODBOURNE DR,45, , ,268,WOODBOURNE,876270.4,1022685
2010-07,06/09/2010 17:30,Y, , ,1, 69702,3,LARCENY-ALL OTHER UNDER $500,0,RUSSELL BLVD / NEBRA,24, , ,2252,NEBRASKA,897810.9,1011863
2010-07,06/10/2010 07:00,Y, , ,1,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4249,MICHIGAN AVE,17,CHARITON APARTMENTS,NUISANCE PROPERTY,4249,MICHIGAN,894746.1,999716.7
2010-07,06/10/2010 08:00,Y, , ,1, 44021,5,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN CHLD 1ST DEGRE",3644,NATURAL BRIDGE AVE,59, , ,3644,NATURAL BRIDGE,901069.3,1029712
2010-07,06/10/2010 12:00,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1240,SELLS AVE,74, , ,1240,SELLS,895341.4,1049094
2010-07,06/10/2010 14:49,Y, , ,1,265321,1,LEAVING SCENE OF ACCIDENT,0,GASCONADE ST / I 55,18, ,HIGHWAY, , ,898831.9,1000387
2010-07,06/10/2010 17:00,Y, , ,1, 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,823,HARLAN AVE,74,VACANT SINGLE FAMILY, ,823,HARLAN,897350.9,1051976
2010-07,06/10/2010 17:50,Y, , ,1,265321,2,LEAVING SCENE OF ACCIDENT,4624,HAMPTON AVE,8, , ,4624,HAMPTON,879032.9,1003352
2010-07,06/11/2010 01:00,Y, , ,1, 69702,4,LARCENY-ALL OTHER UNDER $500,1200,ST CHARLES ST,36,CLUB LURE, ,1200,ST CHARLES,906790.3,1018869
2010-07,06/11/2010 07:45,Y, , ,1,264100,3,HEALTH-SANITATION VIOL,4058,PHILLIPS AVE,15, , ,4058,PHILLIPS,889779.6,1003883
2010-07,06/11/2010 10:30,Y, , ,1, 51322,8,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4217,DELMAR BLVD,58, , ,4217,DELMAR,892766.8,1024537
2010-07,06/11/2010 13:00,Y, , ,1,264100,1,HEALTH-SANITATION VIOL,4218,DEWEY AVE,16, , ,4218,DEWEY,892469.7,1000730
2010-07,06/11/2010 15:00,Y, , ,1,121000,3,EMBEZZLEMENT-VALUE OVER $150,3430,S GRAND BLVD,25,SCHNUCKS, ,3430,GRAND,893788.8,1005469
2010-07,06/12/2010 11:50,Y, , ,1,115400,2,STLG BY DECEIT/IDENTITY THEFT REPORT,2737,HERMITAGE AVE,10, , ,2737,HERMITAGE,875049.6,1011733
2010-07,06/12/2010 12:00,Y, , ,1, 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",1900,HAMPTON AVE,12, ,@STREET DEPT,1900,HAMPTON,880896.1,1014741
2010-07,06/12/2010 13:30, ,Y, ,-1, 21000,9,RAPE -- FORCIBLE,3000, ,31, ,:APT 116,3000,LAFAYETTE,0,0
2010-07,06/12/2010 15:30,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4014,UNION BLVD,70, ,@NORTH PATROL DIVISION,4014,UNION,890074.4,1037079
2010-07,06/12/2010 22:00, , ,Y,1, 71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,2206,FARRAR,65, , ,2206,FARRAR,0,0
2010-07,06/12/2010 22:00, , ,Y,-1, 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2206,FARRAR,65, , ,2206,FARRAR,0,0
2010-07,06/13/2010 11:00,Y, , ,1, 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",5633,FINKMAN ST,6, ,DOWNSTAIRS,5633,FINKMAN,879849.5,999035.3
