MonthReportedtoMSHP,DateOccured,NewCrimeIndicator,UnfoundedCrimeIndicator,AdministrativeAdjustmentIndicator,Count,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
2009-04,04/18/2009 21:30,Y, , ,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,917,ANN AVE,21, , ,917,ANN,904080,1009655
2009-04,04/18/2009 21:30,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,0,SHAW BLVD / THURMAN,27, , , , ,891522.2,1013310
2009-04,04/18/2009 21:34,Y, , ,1, 67701,9,LARCENY-FROM BUILDING UNDER $500,4489,FOREST PARK AVE,38,HON S WOK, ,4489,FOREST PARK,889164.2,1021486
2009-04,04/18/2009 21:50,Y, , ,1,142320,8,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4420,ASHLAND AVE,56, , , , ,894752.6,1032088
2009-04,04/18/2009 22:00,Y, , ,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,919,ALLEN AVE,21, , ,919,ALLEN,904302.4,1010326
2009-04,04/18/2009 22:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,819,FILLMORE ST,1, , ,1200,CLARK,890868.2,994065.1
2009-04,04/18/2009 22:00,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2349,S 10TH ST,21, , ,2349,10TH,903551,1008733
2009-04,04/18/2009 22:20,Y, , ,1, 65701,7,LARCENY-MTR VEH PARTS UNDER $500,2415,N KINGSHIGHWAY BLVD,52, , ,2415,KINGSHIGHWAY,889128.1,1032112
2009-04,04/18/2009 22:55,Y, , ,1, 42011,8,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,4465,ELMBANK AVE,56, , ,4465,ELMBANK,894289.1,1032161
2009-04,04/18/2009 23:00,Y, , ,1, 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5103,S BROADWAY,17, ,DOWNSTAIRS,5103,BROADWAY,894736.4,995114.3
2009-04,04/18/2009 23:00,Y, , ,1, 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2114,KISLING LN,63, , ,2114,KISLING,907942.8,1024267
2009-04,04/18/2009 23:00,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1535,S 18TH ST,32, , ,1200,CLARK,902689.1,1012996
2009-04,04/18/2009 23:00,Y, , ,1, 64701,1,LARCENY-FROM MTR VEH UNDER $500,4221,NEOSHO ST,5, ,REAR, , ,887534.9,1001720
2009-04,04/18/2009 23:00,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2005,MENARD ST,21, , ,2005,MENARD,903779.1,1010344
2009-04,04/18/2009 23:00,Y, , ,1, 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,414,N 23RD ST,36, , ,414,23RD,902457.6,1019827
2009-04,04/18/2009 23:00,Y, , ,1, 65701,7,LARCENY-MTR VEH PARTS UNDER $500,5812,DR MARTIN LUTHER KIN,78, , ,1200,CLARK,883009.6,1033643
2009-04,04/18/2009 23:15,Y, , ,1, 67701,4,LARCENY-FROM BUILDING UNDER $500,811,N 9TH ST,35,9TH STREET BAR AND GRILL, ,811,9TH,908092,1019473
2009-04,04/18/2009 23:30,Y, , ,1, 65701,3,LARCENY-MTR VEH PARTS UNDER $500,0,S 9TH ST / RUSSELL B,21, , , , ,904486.9,1009895
2009-04,04/18/2009 23:30,Y, , ,1,211000,4,DUI-DRVING WHILE INTOXICATED,0,MLK BRIDGE,35, ,@MLK BRIDGE, , ,910233,1019076
2009-04,04/18/2009 23:50,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4391,PENROSE ST,68, , ,4391,PENROSE,896682.3,1034845
2009-04,04/18/2009 23:59,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,912,LAFAYETTE AVE,21, , ,912,LAFAYETTE,904968.1,1011421
2009-04,04/19/2009 00:01,Y, , ,1, 71030,8,AUTO THEFT-PERM RETNT/JOY RIDE,1533,MARCUS AVE,55, ,IN FRONT OF RESIDENCE,1533,MARCUS,890678.4,1029698
2009-04,04/19/2009 00:07,Y, , ,1, 31111,9,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2611,CASS AVE,59, , ,2611,CASS,902187.3,1023872
2009-04,04/19/2009 00:25,Y, , ,1, 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4443,PENNSYLVANIA AVE,17, , ,4443,PENNSYLVANIA,895187,998371
2009-04,04/19/2009 00:30,Y, , ,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1531,S 8TH ST,21, , ,1531,8TH,905645.2,1011703
2009-04,04/19/2009 00:30,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,2416,S 11TH ST,21, , ,2416,11TH,902981.1,1008555
2009-04,04/19/2009 00:35,Y, , ,1, 31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5929,W FLORISSANT AVE,73, , , , ,891548.6,1046511
2009-04,04/19/2009 00:40,Y, , ,1, 44012,1,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",3815,PENNSYLVANIA AVE,16, , ,3815,PENNSYLVANIA,895856.8,1002564
2009-04,04/19/2009 00:42,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5456,ARLINGTON AVE,71, , ,5456,ARLINGTON,894028.3,1042234
2009-04,04/19/2009 01:00,Y, , ,1, 91114,7,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1607,UNION BLVD,50, , ,1607,UNION,886676.1,1031854
2009-04,04/19/2009 01:00,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1811,S 9TH ST,21, , ,1811,9TH,904970.4,1011053
2009-04,04/19/2009 01:00,Y, , ,1, 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3209,IOWA AVE,30, , ,3004,WYOMING,897816.8,1006330
2009-04,04/19/2009 01:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3652,BATES ST,3, , ,3652,BATES,889898.1,996185.9
2009-04,04/19/2009 01:00,Y, , ,1, 71040,4,AUTO THEFT-PERM RETNT/ATTEMPT,200,N 4TH ST,35, ,@MANSION HOUSE,200,4TH,909518.1,1017323
2009-04,04/19/2009 01:00,Y, , ,1, 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,4163,CLEVELAND AVE,27, , ,4163,CLEVELAND,890634.4,1011751
2009-04,04/19/2009 01:00,Y, , ,1, 51330,3,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,1958,SENATE ST,22, ,RESIDENCE - OCCUPIED,1958,SENATE,900837.8,1008379
2009-04,04/19/2009 01:15,Y, , ,1, 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,721,N 2ND ST,35,MORGAN STREET BREWERY,@MORGAN STREET BREWERY,721,2ND,910261.4,1018660
2009-04,04/19/2009 01:15,Y, , ,1, 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4948,LEAHY AVE,71, , ,4948,LEAHY,894403.4,1039461
2009-04,04/19/2009 01:15,Y, , ,1, 41016,6,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,4948,LEAHY AVE,71, , ,4948,LEAHY,894403.4,1039461
2009-04,04/19/2009 01:30,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,2224,S 9TH ST,21, , ,2224,9TH,904236.1,1009212
2009-04,04/19/2009 01:42,Y, , ,1, 71040,3,AUTO THEFT-PERM RETNT/ATTEMPT,3621,HUMPHREY ST,15, ,1ST FL,3621,HUMPHREY,893416.4,1006895
2009-04,04/19/2009 02:00,Y, , ,1, 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",825,ALLEN AVE,21, , ,825,ALLEN,904590.8,1010262
2009-04,04/19/2009 02:04,Y, , ,1,142320,8,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4231,W GARFIELD AVE,57,RESIDENCE, ,4231,GARFIELD,894543.7,1028374
2009-04,04/19/2009 02:15,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8000,HALL ST,79,PARKING LOT, , ,HALL,898772.4,1047846
2009-04,04/19/2009 02:26,Y, , ,1, 42014,3,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,3738,S COMPTON AVE,19, , ,3738,COMPTON,895126.6,1003086
2009-04,04/19/2009 02:44,Y, , ,1,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4501,ARSENAL ST,81, , ,5242,NEOSHO,887526.3,1009204
2009-04,04/19/2009 02:57,Y, , ,1,212000,1,DUI-DRVING UNDR INFLUNC ALC/DRUGS,6900,GRAVOIS AVE,4, , , , ,881785.8,996419.9
2009-04,04/19/2009 03:06,Y, , ,1,182400,8,DRUGS-POSSESSION/MARIJUANA,4512,PAGE BLVD,54, , , , ,891614.4,1027739
2009-04,04/19/2009 03:15,Y, , ,1, 43012,8,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,4159,ASHLAND AVE,56, , ,4200,KOSSUTH,897343,1030896
2009-04,04/19/2009 03:25,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5320,S COMPTON AVE,1, , ,5320,COMPTON,893317.3,994985.8
2009-04,04/19/2009 03:50,Y, , ,1, 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2100,S COMPTON AVE,26,S COMPTON AT LONGFELLOW, , , ,896518.3,1012054
2009-04,04/19/2009 03:55,Y, , ,1, 67701,3,LARCENY-FROM BUILDING UNDER $500,3659,S GRAND BLVD,15,THE BUTTERY,BUSINESS,3659,GRAND,893221.4,1004014
2009-04,04/19/2009 04:10,Y, , ,1, 41016,1,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,4543,PENNSYLVANIA AVE,17, , ,4543,PENNSYLVANIA,895082.4,997714.3
2009-04,04/19/2009 04:14,Y, , ,1, 52212,9,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4268,MANCHESTER AVE,39,SWEETIE PIE S, ,4268,MANCHESTER,889736.4,1017145
2009-04,04/19/2009 04:30,Y, , ,1, 31111,7,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,5942,ENRIGHT AVE,48, , ,710,GOODFELLOW,879588.6,1027623
2009-04,04/19/2009 04:35,Y, , ,1, 64711,9,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4032,OLIVE ST,38, , ,4032,OLIVE,894015.1,1022838
2009-04,04/19/2009 04:45,Y, , ,1, 52230,9,BURGLARY-BUSINESS/NIT/ATT FORCIBLE ENTRY,501,N GRAND BLVD,77,BIG BROTHERS AND BIG SISTERS, , , ,896682.9,1021453
2009-04,04/19/2009 05:30,Y, , ,1, 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3735,UPTON ST,4, , ,3735,UPTON,886210.6,991562.5
2009-04,04/19/2009 05:30,Y, , ,1, 69702,1,LARCENY-ALL OTHER UNDER $500,542,W DAVIS ST,2, , ,542,DAVIS,886544.8,987833.8
2009-04,04/19/2009 05:40,Y, , ,1, 31111,5,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,0,N GRAND BLVD / KOSSU,67, ,ON STREET, , ,901817.8,1031026
2009-04,04/19/2009 05:46,Y, , ,1, 51212,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,2221,ALBERTA ST,18, ,RESIDENCE UNOCCUPIED,2225,ALBERTA,898544.9,1001417
2009-04,04/19/2009 05:48,Y, , ,1,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2519,S 9TH ST,21, , ,2519,9TH,903584.4,1007998
2009-04,04/19/2009 06:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4573,GRAVOIS AVE,5, , ,4571,GRAVOIS,887708.3,1001672
2009-04,04/19/2009 06:00,Y, , ,1, 21000,9,RAPE -- FORCIBLE,2800,PARK AVE,31, , ,2800,PARK,898360.1,1014293
2009-04,04/19/2009 06:30,Y, , ,1, 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,N 7TH ST / CHESTNUT,35, , , , ,908242.7,1017204
2009-04,04/19/2009 08:00,Y, , ,1, 67701,4,LARCENY-FROM BUILDING UNDER $500,1511,COCHRAN PL,61, , ,1511,COCHRAN,906384.9,1022404
2009-04,04/19/2009 08:00,Y, , ,1, 51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,2224,BLENDON PL,43,RESIDENCE, ,2224,BLENDON,874204.8,1013768
2009-04,04/19/2009 08:00,Y, , ,1, 67601,1,"LARCENY-FROM BUILDING $500 - $24,999",3616,FILLMORE ST,3,VACANT RESIDENCE, ,3616,FILLMORE,889372.4,994764.6
2009-04,04/19/2009 08:35,Y, , ,1,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5125,JAMIESON AVE,8, , , , ,875131.3,1002031
2009-04,04/19/2009 08:55,Y, , ,1, 63701,5,LARCENY-SHOPLIFT UNDER $500,4127,N GRAND BLVD,67,SCHNUCKS, , , ,901776.6,1031336
2009-04,04/19/2009 09:28,Y, , ,1, 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",4931,LINDENWOOD AVE,14,MULTI-FAMILY APT, ,4931,LINDENWOOD,884725.6,1004574
2009-04,04/19/2009 09:30,Y, , ,1, 64711,2,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1443,GRAHAM ST,42, ,PARKING SPOT IN REAR OF RESIDENCE,1443,GRAHAM,879730.6,1016248
2009-04,04/19/2009 09:55,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5111,ROBIN AVE,72, , ,5111,ROBIN,890327.3,1043530
2009-04,04/19/2009 10:00,Y, , ,1, 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2629,OREGON AVE,24, , ,2629,OREGON,897633.8,1009512
2009-04,04/19/2009 10:30,Y, , ,1,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3015,ELLENDALE AVE,10, , ,3015,ELLENDALE,874079.9,1011012
2009-04,04/19/2009 10:30,Y, , ,1, 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",400,S LEONOR K SULLIVAN,35, ,@ARCH - SOUTH LEG, , ,911033.1,1018134
2009-04,04/19/2009 10:56,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,939,HOLLY HILLS AVE,1, , ,939,HOLLY HILLS,889722.3,993283.6
2009-04,04/19/2009 11:00,Y, , ,1,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,7868,RIO SILVA PL,1, , ,7868,RIO SILVA,886074.1,989847
2009-04,04/19/2009 11:00,Y, , ,1, 71030,8,AUTO THEFT-PERM RETNT/JOY RIDE,4642,SAINT FERDINAND AVE,56, ,ALIAS 4642 ST FERDINAND,4642,SAINT FERDINAND,891776.3,1030568
2009-04,04/19/2009 11:00,Y, , ,1, 64701,3,LARCENY-FROM MTR VEH UNDER $500,2116,S 11TH ST,21, , ,2116,11TH,903473.8,1009884
2009-04,04/19/2009 11:33,Y, , ,1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1215,N KINGSHIGHWAY BLVD,51, , , , ,888084.4,1028777
2009-04,04/19/2009 12:00,Y, , ,1, 51130,3,BURGLARY-RESIDENCE/DAY/ATT FORCE ENTRY,2120,STANSBURY ST,18, ,APARTMENT,2120,STANSBURY,899042.4,1002507
2009-04,04/19/2009 12:30,Y, , ,1, 72140,2,AUTO THEFT-TRUCK/PERM RETNT/ATTEMPT,4941,POTOMAC ST,14, ,REAR,4941,POTOMAC,885057.3,1006415
2009-04,04/19/2009 12:35,Y, , ,1, 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4215,PENROSE ST,68, , , , ,898149.8,1034013
2009-04,04/19/2009 13:00,Y, , ,1, 67701,7,LARCENY-FROM BUILDING UNDER $500,956,HAMILTON AVE,48, ,APT 425,956,HAMILTON,880401.1,1029594
2009-04,04/19/2009 13:00,Y, , ,1, 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4001,HYDRAULIC AVE,16, ,1ST FLR,4001,HYDRAULIC,891313.4,1002224
2009-04,04/19/2009 13:02,Y, , ,1,266510,7,PUBLIC ORDER-TRESPASSING,5138,WATERMAN BLVD,38, ,APT 1,5138,WATERMAN,886163.4,1024998
2009-04,04/19/2009 13:25,Y, , ,1, 91113,8,SIMPLE ASSAULT-ADULT/NO INJURY,0,W NATURAL BRIDGE AVE,56, , , , ,896329.3,1032356
2009-04,04/19/2009 13:28,Y, , ,1,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5025,DAVISON AVE,72, , ,5025,DAVISON,891271.2,1041714
2009-04,04/19/2009 13:30,Y, , ,1,182400,3,DRUGS-POSSESSION/MARIJUANA,2317,S COMPTON AVE,25, , ,2317,COMPTON,896072.9,1010516
2009-04,04/19/2009 13:33,Y, , ,1, 91114,9,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3435,FRANKLIN AVE,77,RENAISSANCE PLACE,APT A,3435,FRANKLIN,898216.3,1022274
2009-04,04/19/2009 13:33,Y, , ,1, 91114,9,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3435,FRANKLIN AVE,77,RENAISSANCE PLACE,APT A,3435,FRANKLIN,898216.3,1022274
2009-04,04/19/2009 13:35,Y, , ,1, 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3202,S KINGSHIGHWAY BLVD,15, ,@HOME DEPOT,3202,KINGSHIGHWAY,886045.3,1008369
2009-04,04/19/2009 14:00,Y, , ,1, 51121,4,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,1126,BRISTOL LN,63, , ,1126,BRISTOL,908334.7,1024411
2009-04,04/19/2009 14:00,Y, , ,1, 51322,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,5641,SUMMIT PL,76, , ,5641,SUMMIT,891239,1046557
2009-04,04/19/2009 14:40,Y, , ,1, 31111,9,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4400,MARYLAND AVE,38, , ,33,SARAH,890275.1,1023029
2009-04,04/19/2009 15:00,Y, , ,1, 69702,6,LARCENY-ALL OTHER UNDER $500,4422,CLARENCE AVE,68, , ,4422,CLARENCE,897537.9,1035612
2009-04,04/19/2009 15:00,Y, , ,1, 51111,7,BURGLARY-RESIDENCE/DAY/FORCE ENT/OCCUPIED,5285,WASHINGTON AVE,38, , ,5285,WASHINGTON,885036.2,1026057
2009-04,04/19/2009 15:00,Y, , ,1, 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4102,CALIFORNIA AVE,16, ,MULTI FAMILY,4102,CALIFORNIA,896726.9,1000548
2009-04,04/19/2009 15:00,Y, , ,1, 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4638,LEONA ST,5,OCCUPIED RESIDENCE,OCCUPIED RESIDENCE,4638,LEONA,889350.6,999941.6
2009-04,04/19/2009 15:15,Y, , ,1, 64701,1,LARCENY-FROM MTR VEH UNDER $500,4624,LANSDOWNE AVE,5,ALEXIAN BROTHERS LANSDOWNE VILLAGE,SENIOR COMMUNITY,4624,LANSDOWNE,885297.3,1002553
2009-04,04/19/2009 15:29,Y, , ,1, 91114,1,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",7849,RIO TINTO PL,1,SOUTHWEST APARTMENTS,APARTMENTS,7849,RIO TINTO,886182.9,989678.4
2009-04,04/19/2009 15:40,Y, , ,1, 63701,3,LARCENY-SHOPLIFT UNDER $500,3865,GRAVOIS AVE,15,SHOP AND SAVE, ,3865,GRAVOIS,891583.8,1004871
2009-04,04/19/2009 15:45,Y, , ,1, 67601,9,"LARCENY-FROM BUILDING $500 - $24,999",3650,LINDELL BLVD,37,ST LOUIS UNIVERSITY,LIBRARY,3650,LINDELL,895981.3,1020966
2009-04,04/19/2009 16:04,Y, , ,1,178100,4,SEX OFFNS-EXPOSURE/LEWD&LACIV ACT,0,N 13TH ST / WASHINGT,36, , , , ,906401.2,1019193
2009-04,04/19/2009 16:12,Y, , ,1, 51122,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4001,HYDRAULIC AVE,16, ,1ST FLR,4001,HYDRAULIC,891313.4,1002224
2009-04,04/19/2009 16:30,Y, , ,1, 67601,3,"LARCENY-FROM BUILDING $500 - $24,999",2107,S GRAND BLVD,27, ,HUTCHINSON ARMS APARTMENTS,2107,GRAND,894367.7,1012217
2009-04,04/19/2009 16:30,Y, , ,1,142320,9,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2848,LAFAYETTE AVE,31, , ,2848,LAFAYETTE,898059.8,1013001
2009-04,04/19/2009 16:30,Y, , ,1, 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,4051,GRAVOIS AVE,15,GRAVOIS AUTO SALES,BUSINESS,4051,GRAVOIS,890229.4,1003817
2009-04,04/19/2009 17:00,Y, , ,1, 71030,7,AUTO THEFT-PERM RETNT/JOY RIDE,1611,HODIAMONT AVE,50, ,APT 227,1611,HODIAMONT,881618.4,1035236
2009-04,04/19/2009 17:10,Y, , ,1, 31111,7,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1325,N KINGSHIGHWAY BLVD,51,CURRENCY EXCHANGE,OUTSIDE ON STREET, , ,888215.5,1029505
2009-04,04/19/2009 17:40,Y, , ,1, 91113,8,SIMPLE ASSAULT-ADULT/NO INJURY,711,N EUCLID AVE,53, , ,711,EUCLID,888503.4,1026317
2009-04,04/19/2009 18:00,Y, , ,1, 31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,3865,GRAVOIS AVE,15,SHOP N SAVE,SHOP N SAVE,3865,GRAVOIS,891583.8,1004871
2009-04,04/19/2009 18:00,Y, , ,1,117000,8,FAILURE TO RETURN BORROWED/RENTED VEHICL,4449,GARFIELD AVE,57, , ,4449,GARFIELD,892895.4,1029289
2009-04,04/19/2009 18:00,Y, , ,1, 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,3648,KOSCIUSKO ST,18, , ,3648,KOSCIUSKO,901094.2,1002717
2009-04,04/19/2009 18:30,Y, , ,1, 63701,3,LARCENY-SHOPLIFT UNDER $500,3865,GRAVOIS AVE,15,SHOP N SAVE, ,3865,GRAVOIS,891583.8,1004871
2009-04,04/19/2009 19:00,Y, , ,1, 65701,6,LARCENY-MTR VEH PARTS UNDER $500,5002,RUSKIN AVE,71, , ,5002,RUSKIN,892664.8,1039688
2009-04,04/19/2009 19:00,Y, , ,1, 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",1523,S 10TH ST,34, ,APT 105,1523,10TH,905150.7,1012045
2009-04,04/19/2009 19:00,Y, , ,1,142320,7,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5175,KENSINGTON AVE,51, , ,5175,KENSINGTON,886062.7,1027351
2009-04,04/19/2009 19:05,Y, , ,1, 63701,2,LARCENY-SHOPLIFT UNDER $500,7450,HAMPTON AVE,6, ,@SCHNUCKS - HAMPTON AND GRAVOIS,7450,HAMPTON,879164.2,994830.9
2009-04,04/19/2009 19:15,Y, , ,1, 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1553,LOUISVILLE AVE,43, , ,1553,LOUISVILLE,877512.6,1015764
2009-04,04/19/2009 19:17,Y, , ,1,182130,1,DRUGS-POSSESSION/HEROIN,2250,KEOKUK ST,18,AT INTERSECTION,INTERSECTION, , ,898813.8,1001727
2009-04,04/19/2009 19:20,Y, , ,1, 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,6628,MITCHELL AVE,43,RESIDENCE, ,6628,MITCHELL,877281.6,1015349
2009-04,04/19/2009 19:30,Y, , ,1, 31111,7,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,6100,BARTMER AVE,48, ,STREET, , ,878909.4,1030578
2009-04,04/19/2009 19:47,Y, , ,1, 52212,5,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,0,PRODUCE ROW,64, ,@ FIELD FRESH PROCESSED FOODS,0,PRODUCE,909228.4,1026284
2009-04,04/19/2009 20:00,Y, , ,1, 92000,6,SIMPLE ASSAULT-HARRASSMENT,4106,DRYDEN AVE,69, , ,4106,DRYDEN,894985,1034920
2009-04,04/19/2009 20:00,Y, , ,1,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4976,ROSALIE ST,71, , ,4976,ROSALIE,895186.1,1040376
2009-04,04/19/2009 20:25,Y, , ,1, 91113,7,SIMPLE ASSAULT-ADULT/NO INJURY,5147,HIGHLAND AVE,52, , ,5145,HIGHLAND,888315.4,1032884
2009-04,04/19/2009 20:30,Y, , ,1, 62701,1,LARCENY-PURSESNATCH UNDER $500,5625,S GRAND BLVD,3,REAR PARKING PAD, ,5625,GRAND,890164.6,995759.8
2009-04,04/19/2009 20:30,Y, , ,1, 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1048,RUSSELL BLVD,21, , ,1048,RUSSELL,903779.3,1010148
2009-04,04/19/2009 20:30,Y, , ,1, 65701,4,LARCENY-MTR VEH PARTS UNDER $500,914,RUTGER ST,34, , ,914,RUTGER,905958.8,1012612
2009-04,04/19/2009 20:50,Y, , ,1, 91114,9,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3112,OLIVE ST,37,THE LOFT JAZZ CLUB, ,3112,OLIVE,899009.4,1020191
2009-04,04/19/2009 20:55,Y, , ,1,103000,8,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,4853,PAGE BLVD,53, , ,1444,KINGSHIGHWAY,889298.1,1029179
2009-04,04/19/2009 21:00,Y, , ,1, 32111,8,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,4545,ASHLAND AVE,56, , ,4545,ASHLAND,893810.7,1032851
2009-04,04/19/2009 21:00,Y, , ,1, 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1401,CLARK AVE,36, ,SCOTTRADE CENTER,1401,CLARK,905209.3,1017077
2009-04,04/19/2009 21:00,Y, , ,1, 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1401,CLARK AVE,36, ,SCOTTRADE CENTER,1401,CLARK,905209.3,1017077
2009-04,04/19/2009 21:00,Y, , ,1,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,801,N 11TH ST,35, ,@SWB CONVENTION PZ BLDG,801,11TH,907512.3,1019461
2009-04,04/19/2009 21:10,Y, , ,1, 91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,4023,N NEWSTEAD AVE,69, , , , ,895976.3,1033894
2009-04,04/19/2009 21:11,Y, , ,1, 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,500,N 10TH ST,35, , ,1019,PINE,907617.1,1018655
