Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
15-052090,2015-10,10/12/2015 15:10,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,3106,OLIVE ST,37, ,PAPPY S SMOKEHOUSE PARKING LOT,3106,OLIVE,899009.4,1020191
15-052093,2015-10,10/12/2015 15:15,Y, , ,1, ,31111,3,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,2759,GEYER AVE,24, , ,2759,GEYER,898570.8,1012416
15-052293,2015-10,10/12/2015 15:30,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,7720,MICHIGAN AVE,2, , ,7720,MICHIGAN,888297.9,988438.9
15-052104,2015-10,10/12/2015 15:35,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5467,GILMORE AVE,72, , ,5467,GILMORE,891691.1,1044917
15-052099,2015-10,10/12/2015 15:35,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3301,OREGON AVE,30, ,NORTH SIDE OF BUILDING ON UTAH,2739,UTAH,897050.8,1005861
15-052101,2015-10,10/12/2015 15:49,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3670,S GRAND BLVD,19, , ,3671,GRAND,893431.9,1004232
15-052096,2015-10,10/12/2015 15:58,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,ADRIAN SPUR / RIVERVIEW DR,75, ,BLK CHARGER Y778119 IL, , ,904194.5,1058244
15-056083,2015-10,10/12/2015 16:00,Y, , ,1, ,67701,5,LARCENY-FROM BUILDING UNDER $500,4949,BARNES JEWISH HOSPITAL PLZ,38,BARNES-JEWISH HOSPITAL, ,4949, ,887396.8,1020150
15-052241,2015-10,10/12/2015 16:00,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1015,PARK AVE,34, , ,1015,PARK,905579.6,1012632
15-052184,2015-10,10/12/2015 16:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6011,CARLSBAD AVE,5, , ,6011,CARLSBAD,884776.6,998518.8
15-052105,2015-10,10/12/2015 16:16,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,I 70 EASTBOUND / N KINGSHIGHWA,84, , , , ,892747.9,1038788
15-052118,2015-10,10/12/2015 16:20,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,CLAYTON AVE / MCCAUSLAND AVE,44, , , , ,876049.3,1019257
15-055045,2015-10,10/12/2015 16:22,Y, , ,1, ,67701,4,LARCENY-FROM BUILDING UNDER $500,919,N JEFFERSON AVE,59, ,@CENTRAL PATROL DIVISION,2231,JULES,902219.7,1021301
15-052107,2015-10,10/12/2015 16:22,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",0,GRAHAM ST / OAKLAND AVE,42, , , , ,879912.2,1018756
15-052114,2015-10,10/12/2015 16:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 20TH ST / SAINT LOUIS AVE,60, ,ALIAS ST LOUIS/20TH, , ,905127.7,1026175
15-052103,2015-10,10/12/2015 16:40,Y, , ,1, ,250000,4,LOITERING-BEGGING,300,CARR ST,35, ,BM BLK JACKET AND BLU JOGGING PANTS, , ,910117.3,1019851
15-052121,2015-10,10/12/2015 16:40,Y, , ,1, ,266999,3,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3855,VIRGINIA AVE,16, ,1ST FLR,3855,VIRGINIA,894491.4,1002378
15-052123,2015-10,10/12/2015 16:45,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,7201,LANSDOWNE AVE,9, , ,7201,LANSDOWNE,872005.1,1004597
15-052130,2015-10,10/12/2015 16:54,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2689,S JEFFERSON AVE,30, , ,2689,JEFFERSON,899401.9,1009044
15-052125,2015-10,10/12/2015 16:55,Y, , ,1, ,63601,4,"LARCENY-SHOPLIFT $500 - $24,999",3651,PAGE BLVD,77, , ,3651,PAGE,897645.6,1024509
15-052303,2015-10,10/12/2015 17:00,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,2605,N 14TH ST,63, , ,2605,14TH,906671.8,1025623
15-052316,2015-10,10/12/2015 17:00,Y, , ,1, ,67701,5,LARCENY-FROM BUILDING UNDER $500,3949,LINDELL BLVD,38, , ,3949,LINDELL,893684.9,1021926
15-052259,2015-10,10/12/2015 17:00,Y, , ,1, ,64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,2612,S 13TH ST,21, , ,2612,13TH,902097.3,1008150
15-052212,2015-10,10/12/2015 17:05,Y, , ,1, ,52312,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,5403,WREN AVE,72,ST. MATTHEWS LUTHERAN SCHOOL, ,5403,WREN,891550.4,1043848
15-052129,2015-10,10/12/2015 17:15,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,2707,MCCAUSLAND AVE,10, ,@CITGO - MCCAUSLAND, , ,874620.2,1012007
15-052300,2015-10,10/12/2015 17:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,LINDELL BLVD / N VANDEVENTER A,37, ,@METROPOLITAN SQUARE BUILDING SUITE,211,BROADWAY,894199.2,1021580
15-052224,2015-10,10/12/2015 17:30,Y, , ,1, ,65701,2,LARCENY-MTR VEH PARTS UNDER $500,6933,WISE AVE,44, , ,6933,WISE,875712.3,1018139
15-052210,2015-10,10/12/2015 18:00,Y, , ,1, ,65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",2111,SULPHUR AVE,11, , ,2111,SULPHUR,880742.6,1013714
15-052206,2015-10,10/12/2015 18:00,Y, , ,1, ,64711,1,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,903,BELLERIVE BLVD,1, , ,903,BELLERIVE,891349.8,995088.8
15-052394,2015-10,10/12/2015 18:00,Y, , ,1, ,69602,1,"LARCENY-ALL OTHER $500 - $24,999",204,E DAVIS ST,2, , ,204,DAVIS,888319.3,986339.1
15-052311,2015-10,10/12/2015 18:00,Y, , ,1, ,52312,2,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,6243,SOUTHWOOD AVE,45, , ,6243,SOUTHWOOD,875832.6,1020731
15-052988,2015-10,10/12/2015 18:00,Y, , ,1, ,51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4050,PAGE BLVD,58, , ,4050,PAGE,894958.5,1025729
15-052144,2015-10,10/12/2015 18:00,Y, , ,1, ,43015,2,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,4937,CHIPPEWA ST,14, , ,4937,CHIPPEWA,884540.4,1004375
15-052147,2015-10,10/12/2015 18:05,Y, , ,1, ,69703,3,LARCENY-ALL OTH/FRM PRSN/UNDER $500,2600,IOWA AVE,24,FOX PARK,PLAYGROUND,2230,MISSOURI,898493.1,1009551
15-052162,2015-10,10/12/2015 18:10,Y, , ,1, ,64701,5,LARCENY-FROM MTR VEH UNDER $500,0,DELMAR BLVD / N SKINKER BLVD,46, , , , ,877404.6,1027557
15-052140,2015-10,10/12/2015 18:18,Y, , ,1, ,63701,1,LARCENY-SHOPLIFT UNDER $500,6411,GRAVOIS AVE,6, ,@WALGREENS - GRAVOIS AND HOLLY HILLS,6411,GRAVOIS,882783.4,997934.3
15-052141,2015-10,10/12/2015 18:19,Y, , ,1, ,43012,4,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,0,S 21ST ST / EUGENIA ST,36,UNKNOWN, , , ,902769.3,1017839
15-053995,2015-10,10/12/2015 18:20,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3865,GRAVOIS AVE,15, ,@SHOP N SAVE,3865,GRAVOIS,891583.8,1004871
15-052142,2015-10,10/12/2015 18:20,Y, , ,1, ,63701,2,LARCENY-SHOPLIFT UNDER $500,3865,GRAVOIS AVE,15,SHOP N SAVE, ,3865,GRAVOIS,891583.8,1004871
15-052163,2015-10,10/12/2015 19:00,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,BRANNON AVE / MARDEL AVE,14, , , , ,883316.2,1005053
15-052228,2015-10,10/12/2015 19:00,Y, , ,1, ,51322,2,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,3729,S SPRING AVE,15, , ,3729,SPRING,892053.1,1003628
15-052254,2015-10,10/12/2015 19:00,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",6930,WISE AVE,44, , ,6421,HAMPTON,875710.7,1017973
15-052151,2015-10,10/12/2015 19:20,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2100,MIAMI ST,18, , , , ,899522.5,1003630
15-052146,2015-10,10/12/2015 19:25,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,6330,CLAYTON AVE,42, , ,6331,CLAYTON,879450,1017724
15-052183,2015-10,10/12/2015 19:30,Y, , ,1, ,51212,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,3812,DOVER PL,3, , ,3812,DOVER,888597.1,996156.8
15-052386,2015-10,10/12/2015 19:30,Y, , ,1, ,64701,1,LARCENY-FROM MTR VEH UNDER $500,3655,BELLERIVE BLVD,3, , ,3655,BELLERIVE,889797.8,996053.6
15-052149,2015-10,10/12/2015 19:40,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,UNION BLVD / WABADA AVE,52, , , , ,887363.6,1032929
15-052161,2015-10,10/12/2015 20:00,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6033,W FLORISSANT AVE,73, ,APT B,6033,FLORISSANT,891060.1,1047431
15-052205,2015-10,10/12/2015 20:00,Y, , ,1, ,64701,3,LARCENY-FROM MTR VEH UNDER $500,4117,OREGON AVE,16, , ,4117,OREGON,896196.5,1000492
15-052304,2015-10,10/12/2015 20:00,Y, , ,1, ,64701,2,LARCENY-FROM MTR VEH UNDER $500,6824,WEST PARK AVE,44, ,ALIAS 6824 WEST PARK,6824,WEST PARK,876061.1,1017620
15-052185,2015-10,10/12/2015 20:00,Y, , ,1, ,44012,1,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 2ND DEGRE",0,ALABAMA AVE / POEPPING ST,2, , , , ,886614.5,988284.9
15-052711,2015-10,10/12/2015 20:00,Y, , ,1, ,51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4981,PERNOD AVE,14, , ,4981,PERNOD,884371.1,1005615
15-052155,2015-10,10/12/2015 20:08,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N GRAND BLVD / HEBERT ST,59, , , , ,900708.2,1029009
15-052157,2015-10,10/12/2015 20:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,904,LASALLE PARK CT,34, ,LASALLE HOUSING COMPLEX,904,LASALLE PARK,906241.3,1013517
15-052347,2015-10,10/12/2015 20:15,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,0,N 25TH ST / SALISBURY ST,65, , ,3864,SHAW,903589.7,1028741
15-052164,2015-10,10/12/2015 20:30,Y, , ,1, ,65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",4236,NATURAL BRIDGE AVE,56, , ,2644,NATURAL BRIDGE,896804.7,1031919
15-052174,2015-10,10/12/2015 20:39,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,5435,DR MARTIN LUTHER KING DR,50,DR KING CHOP SUEY, ,5435,DR MARTIN LUTHER KING,885431.6,1032229
15-052168,2015-10,10/12/2015 20:45,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2713,PARK AVE,31, , ,2713,PARK,899601.4,1014279
15-052165,2015-10,10/12/2015 20:55,Y, , ,1, ,35111,4,ROBBERY-GAS STA/FIREARM USED/SUCCESSFUL,4500,N BROADWAY,64,PHILLIPS 66 GAS STATION,ON FRONT PARKING LOT,5400,BROADWAY,905164,1033720
15-052160,2015-10,10/12/2015 21:20,Y, , ,1, ,250000,4,LOITERING-BEGGING,500,WASHINGTON AVE,35, , , , ,909060.6,1018285
15-052167,2015-10,10/12/2015 21:30,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1526,COCHRAN PL,61, , ,1526,COCHRAN,906256.9,1022439
15-052166,2015-10,10/12/2015 21:37,Y, , ,1, ,178200,4,SEX OFFNS-EXPOSURE/EXPOSING PERSON,1700,CHESTNUT ST,36,MEMORIAL PARK PLAZA, , , ,0,0
15-054572,2015-10,10/12/2015 21:40,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8, ,@TARGET,4255,HAMPTON,878653.4,1004650
15-054573,2015-10,10/12/2015 21:40,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3865,GRAVOIS AVE,15, ,@SHOP N SAVE,3865,GRAVOIS,891583.8,1004871
15-052172,2015-10,10/12/2015 21:40,Y, , ,1, ,63701,2,LARCENY-SHOPLIFT UNDER $500,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
15-052171,2015-10,10/12/2015 21:50,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,3601,MAGNOLIA AVE,25, , , , ,894181.1,1010089
15-052234,2015-10,10/12/2015 22:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4953,WALSH ST,7, , ,4953,WALSH,882977.9,1000911
15-052199,2015-10,10/12/2015 22:00,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1600,CHESTNUT ST,36, , ,1600,PINE,905308.5,1018077
15-052225,2015-10,10/12/2015 22:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5815,GRAVOIS AVE,5, , ,5815,GRAVOIS,884522.8,999141.7
15-052178,2015-10,10/12/2015 22:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2619,WASHINGTON AVE,37, , , , ,902001.8,1020287
15-052169,2015-10,10/12/2015 22:10,Y, , ,1, ,263820,4,OBSTRUCT GOVRN OP-PARK ORD VIOL,600,CHESTNUT ST,35,KIENER PLAZA, ,600,CHESTNUT,908438.1,1017047
15-052179,2015-10,10/12/2015 22:15,Y, , ,1, ,182250,1,DRUGS-POSSESSION/COCAINE,5712,MORGANFORD RD,5, , ,5712,MORGANFORD,885988.8,997931.6
15-052173,2015-10,10/12/2015 22:18,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,0,TILLES PARK,14, , , , ,880205.6,1007574
15-052175,2015-10,10/12/2015 22:30,Y, , ,1, ,263820,4,OBSTRUCT GOVRN OP-PARK ORD VIOL,802,N TUCKER BLVD,35,ST PATRICK S CENTER PARK, ,803,TUCKER,907168.5,1019631
15-052176,2015-10,10/12/2015 22:55,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,303,N 17TH ST,36, ,SIDE DOCK,303,17TH,904676,1018838
15-052354,2015-10,10/12/2015 23:00,Y, , ,1, ,71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5420,ITASKA ST,7, , ,5420,ITASKA,881468.5,1001597
15-052291,2015-10,10/12/2015 23:00,Y, , ,1, ,66701,5,LARCENY-BICYCLES UNDER $500,4660,PERSHING PL,38, , ,4660,PERSHING,888514.1,1024063
15-052237,2015-10,10/12/2015 23:00,Y, , ,1, ,66701,5,LARCENY-BICYCLES UNDER $500,218,N SARAH ST,38, , ,218,SARAH,892676.3,1021435
15-052238,2015-10,10/12/2015 23:00,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,715,N 21ST ST,36, , ,715,21ST,903370.6,1020209
15-052354,2015-10,10/12/2015 23:00, , , ,-1, ,71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5420,ITASKA ST,7, , ,5420,ITASKA,881468.5,1001597
15-052519,2015-10,10/12/2015 23:45,Y, , ,1, ,31111,2,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,4329,CONNECTICUT ST,15, , ,4329,CONNECTICUT,888050.4,1008128
15-050219,2015-10,10/13/2014 20:55,Y, , ,1, ,115400,6,STLG BY DECEIT/IDENTITY THEFT REPORT,4014,UNION BLVD,70, ,@NORTH PATROL DIVISION,4014,UNION,890074.4,1037079
15-052191,2015-10,10/13/2015 0:01,Y, , ,1, ,71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,2813,N KINGSHIGHWAY BLVD,52, , ,2813,KINGSHIGHWAY,889665.3,1033010
15-052186,2015-10,10/13/2015 0:15,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1401,CLARK AVE,36,SCOTTRADE CENTER, , , ,905209.3,1017077
15-052188,2015-10,10/13/2015 0:20,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3407,S JEFFERSON AVE,18,CLUB NEBULA, ,3407,JEFFERSON,898769.5,1005097
15-052187,2015-10,10/13/2015 0:23,Y, , ,1, ,263820,4,OBSTRUCT GOVRN OP-PARK ORD VIOL,810,N TUCKER BLVD,35, , , , ,907168.5,1019631
15-052189,2015-10,10/13/2015 0:31,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,1601,OLIVE ST,36, ,SIDEWALK,1601,OLIVE,904952.7,1018809
15-052192,2015-10,10/13/2015 0:39,Y, , ,1, ,229999,4,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,1412,LOCUST ST,36, , ,1412,LOCUST,905863.9,1018877
15-052190,2015-10,10/13/2015 0:43,Y, , ,1, ,263820,4,OBSTRUCT GOVRN OP-PARK ORD VIOL,601,MARKET ST,35,KIENER PLAZA, ,601,MARKET,908467.3,1016825
15-052193,2015-10,10/13/2015 1:05,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,420,N 6TH ST,35,ST LOUIS PARKING GARAGE, ,401,BROADWAY,908992.6,1018056
15-052196,2015-10,10/13/2015 1:30,Y, , ,1, ,31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,2005,N FLORISSANT AVE,61, , , , ,906616.2,1023739
15-052194,2015-10,10/13/2015 1:45,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,101,S 14TH ST,36,SCOTTRADE CENTER, ,101,14TH,905518.4,1017446
15-052195,2015-10,10/13/2015 1:50,Y, , ,1, ,91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,1550,BIDDLE ST,61, , ,1550,BIDDLE,905664.1,1021110
15-052197,2015-10,10/13/2015 2:51,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3829,N 25TH ST,65, ,APT 106,3829,25TH,903286.5,1029519
15-052198,2015-10,10/13/2015 3:00,Y, , ,1, ,69602,6,"LARCENY-ALL OTHER $500 - $24,999",1120,VERONICA AVE,74, , ,8724,HALLS FERRY,895605.8,1050439
15-052201,2015-10,10/13/2015 3:44,Y, , ,1, ,67701,4,LARCENY-FROM BUILDING UNDER $500,1820,MARKET ST,36, ,@HOTEL- DRURY INN UNION STATION, , ,903731.7,1018016
15-052200,2015-10,10/13/2015 4:07,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,3520,NATURAL BRIDGE AVE,59,BP GAS STATION, , , ,901199.4,1029504
15-052202,2015-10,10/13/2015 4:30,Y, , ,1, ,43012,3,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1314,GRAVOIS AVE,21, , ,1314,GRAVOIS,902707.6,1010535
15-052286,2015-10,10/13/2015 5:30,Y, , ,1, ,51321,6,BURGLARY-RESDNCE/UNK TIM/UNLW EN/OCCUPIED,5339,ARLINGTON AVE,71, ,SINGLE FAMILY HOME,5339,ARLINGTON,892991.5,1041730
15-052204,2015-10,10/13/2015 5:39,Y, , ,1, ,91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,800,ANN AVE,21, , ,800,ANN,904566.8,1009282
15-052427,2015-10,10/13/2015 6:00,Y, , ,1, ,67701,4,LARCENY-FROM BUILDING UNDER $500,921,MANHATTAN PL,62,COCHRAN HOUSING COMPLEX,COCHRAN HOUSING COMPLEX,921,MANHATTAN,908580.1,1021740
15-052466,2015-10,10/13/2015 6:30,Y, , ,1, ,66701,5,LARCENY-BICYCLES UNDER $500,5138,WATERMAN BLVD,38, , ,3545,LINDELL,886163.4,1024998
15-052218,2015-10,10/13/2015 7:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3223,OREGON AVE,30, , ,3223,OREGON,897121.5,1006302
15-052217,2015-10,10/13/2015 7:31,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,5000,MINERVA AVE,53, , , , ,888219.4,1029534
15-052215,2015-10,10/13/2015 7:54,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 14TH ST / MARKET ST,36, , , , ,905595.6,1017724
15-052648,2015-10,10/13/2015 8:00,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,7209,ARSENAL ST,10, , ,7209,ARSENAL,873745.4,1010939
15-052221,2015-10,10/13/2015 8:04,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,2600,N BROADWAY,64, , ,2600,BROADWAY,908781.9,1026441
15-052239,2015-10,10/13/2015 9:00,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4625,LINDELL BLVD,38,BANK OF AMERICA, ,4625,LINDELL,888603,1023247
15-052227,2015-10,10/13/2015 9:00,Y, , ,1, ,63701,1,LARCENY-SHOPLIFT UNDER $500,932,LOUGHBOROUGH AVE,1, ,@LOUGHBOROUGH COMMONS - BURGER KING,932,LOUGHBOROUGH,888524.2,991611.8
15-052226,2015-10,10/13/2015 9:10,Y, , ,1, ,31111,6,ROBBERY-HIGHWAY  /FIREARM USED/SUCCESSFUL,1199,RIVERVIEW BLVD,74,PHILLIPS 66, , , ,894567,1052209
15-052229,2015-10,10/13/2015 9:20,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3645,COOK AVE,77, , ,3645,COOK,897531.1,1024075
15-052231,2015-10,10/13/2015 9:31,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",1927,CASS AVE,60, ,STREET, , ,904712,1023520
15-052644,2015-10,10/13/2015 9:32,Y, , ,1, ,121000,5,EMBEZZLEMENT-VALUE OVER $150,4111,LINDELL BLVD,38,JACK-N-D-BOX, ,4111,LINDELL,892822,1021958
15-052233,2015-10,10/13/2015 9:55,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,2706,CHIPPEWA ST,16, , , , ,897479.3,1002404
15-052262,2015-10,10/13/2015 10:00,Y, , ,1, ,51122,2,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,6840,HANCOCK AVE,9, , ,6840,HANCOCK,875169.3,1007787
15-052244,2015-10,10/13/2015 10:30,Y, , ,1, ,91113,6,SIMPLE ASSAULT-ADULT/NO INJURY,8683,ORIOLE AVE,74, ,RESIDENCE AND REAR YARD,8683,ORIOLE,894603.4,1049357
15-052243,2015-10,10/13/2015 10:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3527,FRANKLIN AVE,77, , ,915,GRAND,897598.5,1022449
15-052808,2015-10,10/13/2015 11:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1321,MONTCLAIR AVE,78, , ,1321,MONTCLAIR,883431.8,1031160
15-052266,2015-10,10/13/2015 11:10,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5950,LAURA AVE,76, , , , ,888727.8,1044061
15-052247,2015-10,10/13/2015 11:20,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,GRAVOIS AVE / S KINGSHIGHWAY B,4, , , , ,882088.6,996967.1
15-052274,2015-10,10/13/2015 11:30,Y, , ,1, ,63601,5,"LARCENY-SHOPLIFT $500 - $24,999",4939,CHILDRENS PL,38,SUITE 2211, ,4939,CHILDRENS,887713.3,1021088
15-052260,2015-10,10/13/2015 11:30,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",8216,CHURCH RD,74, ,ALLEY,8216,CHURCH,896531.9,1048166
15-052251,2015-10,10/13/2015 11:50,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,3531,MERAMEC ST,16, , , , ,893412.4,1000448
15-052255,2015-10,10/13/2015 11:55,Y, , ,1, ,182130,4,DRUGS-POSSESSION/HEROIN,3500,FRANKLIN AVE,77, , , , ,898355.3,1022067
15-052275,2015-10,10/13/2015 12:00,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,935,N VANDEVENTER AVE,58, , ,935,VANDEVENTER,895397.4,1023740
15-052269,2015-10,10/13/2015 12:00,Y, , ,1, ,69702,3,LARCENY-ALL OTHER UNDER $500,3208,HALLIDAY AVE,25, , ,3208,HALLIDAY,895857.3,1008988
15-052261,2015-10,10/13/2015 12:20,Y, , ,1, ,51112,5,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,4919,TERRY AVE,55, , ,4919,TERRY,890520.5,1032912
15-052620,2015-10,10/13/2015 12:32,Y, , ,1, ,69602,5,"LARCENY-ALL OTHER $500 - $24,999",4621,WESTMINSTER PL,38, , ,4621,WESTMINSTER,889395.3,1025075
15-052256,2015-10,10/13/2015 12:46,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,N 3RD ST / CARR ST,35, , , , ,909973.4,1019846
15-052267,2015-10,10/13/2015 12:50,Y, , ,1, ,63701,5,LARCENY-SHOPLIFT UNDER $500,4949,BARNES JEWISH HOSPITAL PLZ,38,BARNES JEWISH HOSPITAL,CAFETERIA,4949, ,887396.8,1020150
15-053917,2015-10,10/13/2015 13:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2712,CHEROKEE ST,19, , ,420,CARRIE,897890.3,1005012
15-052264,2015-10,10/13/2015 13:00,Y, , ,1, ,229999,1,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,7703,S BROADWAY,2, ,PARK, , ,889224.4,987983.6
15-052445,2015-10,10/13/2015 13:00,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3920,OREGON AVE,16, , ,3920,OREGON,896583.5,1001721
15-052263,2015-10,10/13/2015 13:03,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,N 3RD ST / CARR ST,35, , , , ,909973.4,1019846
